% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
371	1	12	82	0	28	549	0	1	0
371	2	12	82	0	28	549	0	1	1
372	1	2	50	0	28	549	0	1	0
372	2	2	50	0	28	549	0	1	1
373	1	14	1	0	28	549	0	1	0
373	2	14	1	0	28	549	0	1	1
374	1	1	87	0	28	549	0	1	0
374	2	1	87	0	28	549	0	1	1
375	1	11	58	0	28	549	0	1	0
375	2	11	58	0	28	549	0	1	1
376	1	15	12	0	28	549	0	1	0
376	2	15	12	0	28	549	0	1	1
377	1	6	91	0	28	549	0	1	0
377	2	6	91	0	28	549	0	1	1
378	1	10	63	0	28	549	0	1	0
378	2	10	63	0	28	549	0	1	1
379	1	5	20	0	28	549	0	1	0
379	2	5	20	0	28	549	0	1	1
380	1	13	94	0	28	549	0	1	0
380	2	13	94	0	28	549	0	1	1
381	1	3	96	0	28	549	0	1	0
381	2	3	96	0	28	549	0	1	1
382	1	8	71	0	28	549	0	1	0
382	2	8	71	0	28	549	0	1	1
383	1	7	29	0	28	549	0	1	0
383	2	7	29	0	28	549	0	1	1
384	1	4	78	0	28	549	0	1	0
384	2	4	78	0	28	549	0	1	1
385	1	9	39	0	28	549	0	1	0
385	2	9	39	0	28	549	0	1	1
386	1	12	82	0	28	549	0	1	0
386	2	12	82	0	28	549	0	1	1
387	1	2	50	0	28	549	0	1	0
387	2	2	50	0	28	549	0	1	1
388	1	14	1	0	28	549	0	1	0
388	2	14	1	0	28	549	0	1	1
389	1	1	87	0	28	549	0	1	0
389	2	1	87	0	28	549	0	1	1
390	1	11	58	0	28	549	0	1	0
390	2	11	58	0	28	549	0	1	1
391	1	15	12	0	28	549	0	1	0
391	2	15	12	0	28	549	0	1	1
392	1	6	91	0	28	549	0	1	0
392	2	6	91	0	28	549	0	1	1
393	1	10	63	0	28	549	0	1	0
393	2	10	63	0	28	549	0	1	1
394	1	5	20	0	28	549	0	1	0
394	2	5	20	0	28	549	0	1	1
395	1	13	94	0	28	549	0	1	0
395	2	13	94	0	28	549	0	1	1
396	1	3	96	0	28	549	0	1	0
396	2	3	96	0	28	549	0	1	1
397	1	8	71	0	28	549	0	1	0
397	2	8	71	0	28	549	0	1	1
398	1	7	29	0	28	549	0	1	0
398	2	7	29	0	28	549	0	1	1
399	1	4	78	0	28	549	0	1	0
399	2	4	78	0	28	549	0	1	1
400	1	9	39	0	28	549	0	1	0
400	2	9	39	0	28	549	0	1	1
401	1	12	82	0	28	549	0	1	0
401	2	12	82	0	28	549	0	1	1
402	1	2	50	0	28	549	0	1	0
402	2	2	50	0	28	549	0	1	1
403	1	14	1	0	28	549	0	1	0
403	2	14	1	0	28	549	0	1	1
404	1	1	87	0	28	549	0	1	0
404	2	1	87	0	28	549	0	1	1
405	1	11	58	0	28	549	0	1	0
405	2	11	58	0	28	549	0	1	1
406	1	15	12	0	28	549	0	1	0
406	2	15	12	0	28	549	0	1	1
407	1	6	91	0	28	549	0	1	0
407	2	6	91	0	28	549	0	1	1
408	1	10	63	0	28	549	0	1	0
408	2	10	63	0	28	549	0	1	1
409	1	5	20	0	28	549	0	1	0
409	2	5	20	0	28	549	0	1	1
410	1	13	94	0	28	549	0	1	0
410	2	13	94	0	28	549	0	1	1
411	1	3	96	0	28	549	0	1	0
411	2	3	96	0	28	549	0	1	1
412	1	8	71	0	28	549	0	1	0
412	2	8	71	0	28	549	0	1	1
413	1	7	29	0	28	549	0	1	0
413	2	7	29	0	28	549	0	1	1
414	1	4	78	0	28	549	0	1	0
414	2	4	78	0	28	549	0	1	1
415	1	9	39	0	28	549	0	1	0
415	2	9	39	0	28	549	0	1	1
416	1	12	82	0	28	549	0	1	0
416	2	12	82	0	28	549	0	1	1
417	1	2	50	0	28	549	0	1	0
417	2	2	50	0	28	549	0	1	1
418	1	14	1	0	28	549	0	1	0
418	2	14	1	0	28	549	0	1	1
419	1	1	87	0	28	549	0	1	0
419	2	1	87	0	28	549	0	1	1
420	1	11	58	0	28	549	0	1	0
420	2	11	58	0	28	549	0	1	1
421	1	15	12	0	28	549	0	1	0
421	2	15	12	0	28	549	0	1	1
422	1	6	91	0	28	549	0	1	0
422	2	6	91	0	28	549	0	1	1
423	1	10	63	0	28	549	0	1	0
423	2	10	63	0	28	549	0	1	1
424	1	5	20	0	28	549	0	1	0
424	2	5	20	0	28	549	0	1	1
425	1	13	94	0	28	549	0	1	0
425	2	13	94	0	28	549	0	1	1
426	1	3	96	0	28	549	0	1	0
426	2	3	96	0	28	549	0	1	1
427	1	8	71	0	28	549	0	1	0
427	2	8	71	0	28	549	0	1	1
428	1	7	29	0	28	549	0	1	0
428	2	7	29	0	28	549	0	1	1
429	1	4	78	0	28	549	0	1	0
429	2	4	78	0	28	549	0	1	1
430	1	9	39	0	28	549	0	1	0
430	2	9	39	0	28	549	0	1	1
431	1	12	82	0	28	549	0	1	0
431	2	12	82	0	28	549	0	1	1
432	1	2	50	0	28	549	0	1	0
432	2	2	50	0	28	549	0	1	1
433	1	14	1	0	28	549	0	1	0
433	2	14	1	0	28	549	0	1	1
434	1	1	87	0	28	549	0	1	0
434	2	1	87	0	28	549	0	1	1
435	1	11	58	0	28	549	0	1	0
435	2	11	58	0	28	549	0	1	1
436	1	15	12	0	28	549	0	1	0
436	2	15	12	0	28	549	0	1	1
437	1	6	91	0	28	549	0	1	0
437	2	6	91	0	28	549	0	1	1
438	1	10	63	0	28	549	0	1	0
438	2	10	63	0	28	549	0	1	1
439	1	5	20	0	28	549	0	1	0
439	2	5	20	0	28	549	0	1	1
440	1	13	94	0	28	549	0	1	0
440	2	13	94	0	28	549	0	1	1
441	1	3	96	0	28	549	0	1	0
441	2	3	96	0	28	549	0	1	1
442	1	8	71	0	28	549	0	1	0
442	2	8	71	0	28	549	0	1	1
443	1	7	29	0	28	549	0	1	0
443	2	7	29	0	28	549	0	1	1
444	1	4	78	0	28	549	0	1	0
444	2	4	78	0	28	549	0	1	1
445	1	9	39	0	28	549	0	1	0
445	2	9	39	0	28	549	0	1	1
446	1	12	82	0	28	549	0	1	0
446	2	12	82	0	28	549	0	1	1
447	1	2	50	0	28	549	0	1	0
447	2	2	50	0	28	549	0	1	1
448	1	14	1	0	28	549	0	1	0
448	2	14	1	0	28	549	0	1	1
449	1	1	87	0	28	549	0	1	0
449	2	1	87	0	28	549	0	1	1
450	1	11	58	0	28	549	0	1	0
450	2	11	58	0	28	549	0	1	1
451	1	15	12	0	28	549	0	1	0
451	2	15	12	0	28	549	0	1	1
452	1	6	91	0	28	549	0	1	0
452	2	6	91	0	28	549	0	1	1
453	1	10	63	0	28	549	0	1	0
453	2	10	63	0	28	549	0	1	1
454	1	5	20	0	28	549	0	1	0
454	2	5	20	0	28	549	0	1	1
455	1	13	94	0	28	549	0	1	0
455	2	13	94	0	28	549	0	1	1
456	1	3	96	0	28	549	0	1	0
456	2	3	96	0	28	549	0	1	1
457	1	8	71	0	28	549	0	1	0
457	2	8	71	0	28	549	0	1	1
458	1	7	29	0	28	549	0	1	0
458	2	7	29	0	28	549	0	1	1
459	1	4	78	0	28	549	0	1	0
459	2	4	78	0	28	549	0	1	1
460	1	9	39	0	28	549	0	1	0
460	2	9	39	0	28	549	0	1	1
461	1	12	82	0	28	549	0	1	0
461	2	12	82	0	28	549	0	1	1
462	1	2	50	0	28	549	0	1	0
462	2	2	50	0	28	549	0	1	1
463	1	14	1	0	28	549	0	1	0
463	2	14	1	0	28	549	0	1	1
464	1	1	87	0	28	549	0	1	0
464	2	1	87	0	28	549	0	1	1
465	1	11	58	0	28	549	0	1	0
465	2	11	58	0	28	549	0	1	1
466	1	15	12	0	28	549	0	1	0
466	2	15	12	0	28	549	0	1	1
467	1	6	91	0	28	549	0	1	0
467	2	6	91	0	28	549	0	1	1
468	1	10	63	0	28	549	0	1	0
468	2	10	63	0	28	549	0	1	1
469	1	5	20	0	28	549	0	1	0
469	2	5	20	0	28	549	0	1	1
470	1	13	94	0	28	549	0	1	0
470	2	13	94	0	28	549	0	1	1
471	1	3	96	0	28	549	0	1	0
471	2	3	96	0	28	549	0	1	1
472	1	8	71	0	28	549	0	1	0
472	2	8	71	0	28	549	0	1	1
473	1	7	29	0	28	549	0	1	0
473	2	7	29	0	28	549	0	1	1
474	1	4	78	0	28	549	0	1	0
474	2	4	78	0	28	549	0	1	1
475	1	9	39	0	28	549	0	1	0
475	2	9	39	0	28	549	0	1	1
476	1	12	82	0	28	549	0	1	0
476	2	12	82	0	28	549	0	1	1
477	1	2	50	0	28	549	0	1	0
477	2	2	50	0	28	549	0	1	1
478	1	14	1	0	28	549	0	1	0
478	2	14	1	0	28	549	0	1	1
479	1	1	87	0	28	549	0	1	0
479	2	1	87	0	28	549	0	1	1
480	1	11	58	0	28	549	0	1	0
480	2	11	58	0	28	549	0	1	1
481	1	15	12	0	28	549	0	1	0
481	2	15	12	0	28	549	0	1	1
482	1	6	91	0	28	549	0	1	0
482	2	6	91	0	28	549	0	1	1
483	1	10	63	0	28	549	0	1	0
483	2	10	63	0	28	549	0	1	1
484	1	5	20	0	28	549	0	1	0
484	2	5	20	0	28	549	0	1	1
485	1	13	94	0	28	549	0	1	0
485	2	13	94	0	28	549	0	1	1
486	1	3	96	0	28	549	0	1	0
486	2	3	96	0	28	549	0	1	1
487	1	8	71	0	28	549	0	1	0
487	2	8	71	0	28	549	0	1	1
488	1	7	29	0	28	549	0	1	0
488	2	7	29	0	28	549	0	1	1
489	1	4	78	0	28	549	0	1	0
489	2	4	78	0	28	549	0	1	1
490	1	9	39	0	28	549	0	1	0
490	2	9	39	0	28	549	0	1	1
491	1	12	82	0	28	549	0	1	0
491	2	12	82	0	28	549	0	1	1
492	1	2	50	0	28	549	0	1	0
492	2	2	50	0	28	549	0	1	1
493	1	14	1	0	28	549	0	1	0
493	2	14	1	0	28	549	0	1	1
494	1	1	87	0	28	549	0	1	0
494	2	1	87	0	28	549	0	1	1
495	1	11	58	0	28	549	0	1	0
495	2	11	58	0	28	549	0	1	1
496	1	15	12	0	28	549	0	1	0
496	2	15	12	0	28	549	0	1	1
497	1	6	91	0	28	549	0	1	0
497	2	6	91	0	28	549	0	1	1
498	1	10	63	0	28	549	0	1	0
498	2	10	63	0	28	549	0	1	1
499	1	5	20	0	28	549	0	1	0
499	2	5	20	0	28	549	0	1	1
500	1	13	94	0	28	549	0	1	0
500	2	13	94	0	28	549	0	1	1
501	1	3	96	0	28	549	0	1	0
501	2	3	96	0	28	549	0	1	1
502	1	8	71	0	28	549	0	1	0
502	2	8	71	0	28	549	0	1	1
503	1	7	29	0	28	549	0	1	0
503	2	7	29	0	28	549	0	1	1
504	1	4	78	0	28	549	0	1	0
504	2	4	78	0	28	549	0	1	1
505	1	9	39	0	28	549	0	1	0
505	2	9	39	0	28	549	0	1	1
506	1	12	82	0	28	549	0	1	0
506	2	12	82	0	28	549	0	1	1
507	1	2	50	0	28	549	0	1	0
507	2	2	50	0	28	549	0	1	1
508	1	14	1	0	28	549	0	1	0
508	2	14	1	0	28	549	0	1	1
509	1	1	87	0	28	549	0	1	0
509	2	1	87	0	28	549	0	1	1
510	1	11	58	0	28	549	0	1	0
510	2	11	58	0	28	549	0	1	1
511	1	15	12	0	28	549	0	1	0
511	2	15	12	0	28	549	0	1	1
512	1	6	91	0	28	549	0	1	0
512	2	6	91	0	28	549	0	1	1
513	1	10	63	0	28	549	0	1	0
513	2	10	63	0	28	549	0	1	1
514	1	5	20	0	28	549	0	1	0
514	2	5	20	0	28	549	0	1	1
515	1	13	94	0	28	549	0	1	0
515	2	13	94	0	28	549	0	1	1
516	1	3	96	0	28	549	0	1	0
516	2	3	96	0	28	549	0	1	1
517	1	8	71	0	28	549	0	1	0
517	2	8	71	0	28	549	0	1	1
518	1	7	29	0	28	549	0	1	0
518	2	7	29	0	28	549	0	1	1
519	1	4	78	0	28	549	0	1	0
519	2	4	78	0	28	549	0	1	1
520	1	9	39	0	28	549	0	1	0
520	2	9	39	0	28	549	0	1	1
521	1	12	82	0	28	549	0	1	0
521	2	12	82	0	28	549	0	1	1
522	1	2	50	0	28	549	0	1	0
522	2	2	50	0	28	549	0	1	1
523	1	14	1	0	28	549	0	1	0
523	2	14	1	0	28	549	0	1	1
524	1	1	87	0	28	549	0	1	0
524	2	1	87	0	28	549	0	1	1
525	1	11	58	0	28	549	0	1	0
525	2	11	58	0	28	549	0	1	1
526	1	15	12	0	28	549	0	1	0
526	2	15	12	0	28	549	0	1	1
527	1	6	91	0	28	549	0	1	0
527	2	6	91	0	28	549	0	1	1
528	1	10	63	0	28	549	0	1	0
528	2	10	63	0	28	549	0	1	1
529	1	5	20	0	28	549	0	1	0
529	2	5	20	0	28	549	0	1	1
530	1	13	94	0	28	549	0	1	0
530	2	13	94	0	28	549	0	1	1
531	1	3	96	0	28	549	0	1	0
531	2	3	96	0	28	549	0	1	1
532	1	8	71	0	28	549	0	1	0
532	2	8	71	0	28	549	0	1	1
533	1	7	29	0	28	549	0	1	0
533	2	7	29	0	28	549	0	1	1
534	1	4	78	0	28	549	0	1	0
534	2	4	78	0	28	549	0	1	1
535	1	9	39	0	28	549	0	1	0
535	2	9	39	0	28	549	0	1	1
536	1	12	82	0	28	549	0	1	0
536	2	12	82	0	28	549	0	1	1
537	1	2	50	0	28	549	0	1	0
537	2	2	50	0	28	549	0	1	1
538	1	14	1	0	28	549	0	1	0
538	2	14	1	0	28	549	0	1	1
539	1	1	87	0	28	549	0	1	0
539	2	1	87	0	28	549	0	1	1
540	1	11	58	0	28	549	0	1	0
540	2	11	58	0	28	549	0	1	1
541	1	15	12	0	28	549	0	1	0
541	2	15	12	0	28	549	0	1	1
542	1	6	91	0	28	549	0	1	0
542	2	6	91	0	28	549	0	1	1
543	1	10	63	0	28	549	0	1	0
543	2	10	63	0	28	549	0	1	1
544	1	5	20	0	28	549	0	1	0
544	2	5	20	0	28	549	0	1	1
545	1	13	94	0	28	549	0	1	0
545	2	13	94	0	28	549	0	1	1
546	1	3	96	0	28	549	0	1	0
546	2	3	96	0	28	549	0	1	1
547	1	8	71	0	28	549	0	1	0
547	2	8	71	0	28	549	0	1	1
548	1	7	29	0	28	549	0	1	0
548	2	7	29	0	28	549	0	1	1
549	1	4	78	0	28	549	0	1	0
549	2	4	78	0	28	549	0	1	1
550	1	9	39	0	28	549	0	1	0
550	2	9	39	0	28	549	0	1	1
551	1	12	82	0	28	549	0	1	0
551	2	12	82	0	28	549	0	1	1
552	1	2	50	0	28	549	0	1	0
552	2	2	50	0	28	549	0	1	1
553	1	14	1	0	28	549	0	1	0
553	2	14	1	0	28	549	0	1	1
554	1	1	87	0	28	549	0	1	0
554	2	1	87	0	28	549	0	1	1
555	1	11	58	0	28	549	0	1	0
555	2	11	58	0	28	549	0	1	1
556	1	15	12	0	28	549	0	1	0
556	2	15	12	0	28	549	0	1	1
557	1	6	91	0	28	549	0	1	0
557	2	6	91	0	28	549	0	1	1
558	1	10	63	0	28	549	0	1	0
558	2	10	63	0	28	549	0	1	1
559	1	5	20	0	28	549	0	1	0
559	2	5	20	0	28	549	0	1	1
560	1	13	94	0	28	549	0	1	0
560	2	13	94	0	28	549	0	1	1
561	1	3	96	0	28	549	0	1	0
561	2	3	96	0	28	549	0	1	1
562	1	8	71	0	28	549	0	1	0
562	2	8	71	0	28	549	0	1	1
563	1	7	29	0	28	549	0	1	0
563	2	7	29	0	28	549	0	1	1
564	1	4	78	0	28	549	0	1	0
564	2	4	78	0	28	549	0	1	1
565	1	9	39	0	28	549	0	1	0
565	2	9	39	0	28	549	0	1	1
566	1	12	82	0	28	549	0	1	0
566	2	12	82	0	28	549	0	1	1
567	1	2	50	0	28	549	0	1	0
567	2	2	50	0	28	549	0	1	1
568	1	14	1	0	28	549	0	1	0
568	2	14	1	0	28	549	0	1	1
569	1	1	87	0	28	549	0	1	0
569	2	1	87	0	28	549	0	1	1
570	1	11	58	0	28	549	0	1	0
570	2	11	58	0	28	549	0	1	1
571	1	15	12	0	28	549	0	1	0
571	2	15	12	0	28	549	0	1	1
572	1	6	91	0	28	549	0	1	0
572	2	6	91	0	28	549	0	1	1
573	1	10	63	0	28	549	0	1	0
573	2	10	63	0	28	549	0	1	1
574	1	5	20	0	28	549	0	1	0
574	2	5	20	0	28	549	0	1	1
575	1	13	94	0	28	549	0	1	0
575	2	13	94	0	28	549	0	1	1
576	1	3	96	0	28	549	0	1	0
576	2	3	96	0	28	549	0	1	1
577	1	8	71	0	28	549	0	1	0
577	2	8	71	0	28	549	0	1	1
578	1	7	29	0	28	549	0	1	0
578	2	7	29	0	28	549	0	1	1
579	1	4	78	0	28	549	0	1	0
579	2	4	78	0	28	549	0	1	1
580	1	9	39	0	28	549	0	1	0
580	2	9	39	0	28	549	0	1	1
581	1	12	82	0	28	549	0	1	0
581	2	12	82	0	28	549	0	1	1
582	1	2	50	0	28	549	0	1	0
582	2	2	50	0	28	549	0	1	1
583	1	14	1	0	28	549	0	1	0
583	2	14	1	0	28	549	0	1	1
584	1	1	87	0	28	549	0	1	0
584	2	1	87	0	28	549	0	1	1
585	1	11	58	0	28	549	0	1	0
585	2	11	58	0	28	549	0	1	1
586	1	15	12	0	28	549	0	1	0
586	2	15	12	0	28	549	0	1	1
587	1	6	91	0	28	549	0	1	0
587	2	6	91	0	28	549	0	1	1
588	1	10	63	0	28	549	0	1	0
588	2	10	63	0	28	549	0	1	1
589	1	5	20	0	28	549	0	1	0
589	2	5	20	0	28	549	0	1	1
590	1	13	94	0	28	549	0	1	0
590	2	13	94	0	28	549	0	1	1
591	1	3	96	0	28	549	0	1	0
591	2	3	96	0	28	549	0	1	1
592	1	8	71	0	28	549	0	1	0
592	2	8	71	0	28	549	0	1	1
593	1	7	29	0	28	549	0	1	0
593	2	7	29	0	28	549	0	1	1
594	1	4	78	0	28	549	0	1	0
594	2	4	78	0	28	549	0	1	1
595	1	9	39	0	28	549	0	1	0
595	2	9	39	0	28	549	0	1	1
596	1	12	82	0	28	549	0	1	0
596	2	12	82	0	28	549	0	1	1
597	1	2	50	0	28	549	0	1	0
597	2	2	50	0	28	549	0	1	1
598	1	14	1	0	28	549	0	1	0
598	2	14	1	0	28	549	0	1	1
599	1	1	87	0	28	549	0	1	0
599	2	1	87	0	28	549	0	1	1
600	1	11	58	0	28	549	0	1	0
600	2	11	58	0	28	549	0	1	1
601	1	15	12	0	28	549	0	1	0
601	2	15	12	0	28	549	0	1	1
602	1	6	91	0	28	549	0	1	0
602	2	6	91	0	28	549	0	1	1
603	1	10	63	0	28	549	0	1	0
603	2	10	63	0	28	549	0	1	1
604	1	5	20	0	28	549	0	1	0
604	2	5	20	0	28	549	0	1	1
605	1	13	94	0	28	549	0	1	0
605	2	13	94	0	28	549	0	1	1
606	1	3	96	0	28	549	0	1	0
606	2	3	96	0	28	549	0	1	1
607	1	8	71	0	28	549	0	1	0
607	2	8	71	0	28	549	0	1	1
608	1	7	29	0	28	549	0	1	0
608	2	7	29	0	28	549	0	1	1
609	1	4	78	0	28	549	0	1	0
609	2	4	78	0	28	549	0	1	1
610	1	9	39	0	28	549	0	1	0
610	2	9	39	0	28	549	0	1	1
611	1	12	82	0	28	549	0	1	0
611	2	12	82	0	28	549	0	1	1
612	1	2	50	0	28	549	0	1	0
612	2	2	50	0	28	549	0	1	1
613	1	14	1	0	28	549	0	1	0
613	2	14	1	0	28	549	0	1	1
614	1	1	87	0	28	549	0	1	0
614	2	1	87	0	28	549	0	1	1
615	1	11	58	0	28	549	0	1	0
615	2	11	58	0	28	549	0	1	1
616	1	15	12	0	28	549	0	1	0
616	2	15	12	0	28	549	0	1	1
617	1	6	91	0	28	549	0	1	0
617	2	6	91	0	28	549	0	1	1
618	1	10	63	0	28	549	0	1	0
618	2	10	63	0	28	549	0	1	1
619	1	5	20	0	28	549	0	1	0
619	2	5	20	0	28	549	0	1	1
620	1	13	94	0	28	549	0	1	0
620	2	13	94	0	28	549	0	1	1
621	1	3	96	0	28	549	0	1	0
621	2	3	96	0	28	549	0	1	1
622	1	8	71	0	28	549	0	1	0
622	2	8	71	0	28	549	0	1	1
623	1	7	29	0	28	549	0	1	0
623	2	7	29	0	28	549	0	1	1
624	1	4	78	0	28	549	0	1	0
624	2	4	78	0	28	549	0	1	1
625	1	9	39	0	28	549	0	1	0
625	2	9	39	0	28	549	0	1	1
626	1	12	82	0	28	549	0	1	0
626	2	12	82	0	28	549	0	1	1
627	1	2	50	0	28	549	0	1	0
627	2	2	50	0	28	549	0	1	1
628	1	14	1	0	28	549	0	1	0
628	2	14	1	0	28	549	0	1	1
629	1	1	87	0	28	549	0	1	0
629	2	1	87	0	28	549	0	1	1
630	1	11	58	0	28	549	0	1	0
630	2	11	58	0	28	549	0	1	1
631	1	15	12	0	28	549	0	1	0
631	2	15	12	0	28	549	0	1	1
632	1	6	91	0	28	549	0	1	0
632	2	6	91	0	28	549	0	1	1
633	1	10	63	0	28	549	0	1	0
633	2	10	63	0	28	549	0	1	1
634	1	5	20	0	28	549	0	1	0
634	2	5	20	0	28	549	0	1	1
635	1	13	94	0	28	549	0	1	0
635	2	13	94	0	28	549	0	1	1
636	1	3	96	0	28	549	0	1	0
636	2	3	96	0	28	549	0	1	1
637	1	8	71	0	28	549	0	1	0
637	2	8	71	0	28	549	0	1	1
638	1	7	29	0	28	549	0	1	0
638	2	7	29	0	28	549	0	1	1
639	1	4	78	0	28	549	0	1	0
639	2	4	78	0	28	549	0	1	1
640	1	9	39	0	28	549	0	1	0
640	2	9	39	0	28	549	0	1	1
641	1	12	82	0	28	549	0	1	0
641	2	12	82	0	28	549	0	1	1
642	1	2	50	0	28	549	0	1	0
642	2	2	50	0	28	549	0	1	1
643	1	14	1	0	28	549	0	1	0
643	2	14	1	0	28	549	0	1	1
644	1	1	87	0	28	549	0	1	0
644	2	1	87	0	28	549	0	1	1
645	1	11	58	0	28	549	0	1	0
645	2	11	58	0	28	549	0	1	1
646	1	15	12	0	28	549	0	1	0
646	2	15	12	0	28	549	0	1	1
647	1	6	91	0	28	549	0	1	0
647	2	6	91	0	28	549	0	1	1
648	1	10	63	0	28	549	0	1	0
648	2	10	63	0	28	549	0	1	1
649	1	5	20	0	28	549	0	1	0
649	2	5	20	0	28	549	0	1	1
650	1	13	94	0	28	549	0	1	0
650	2	13	94	0	28	549	0	1	1
651	1	3	96	0	28	549	0	1	0
651	2	3	96	0	28	549	0	1	1
652	1	8	71	0	28	549	0	1	0
652	2	8	71	0	28	549	0	1	1
653	1	7	29	0	28	549	0	1	0
653	2	7	29	0	28	549	0	1	1
654	1	4	78	0	28	549	0	1	0
654	2	4	78	0	28	549	0	1	1
655	1	9	39	0	28	549	0	1	0
655	2	9	39	0	28	549	0	1	1
656	1	12	82	0	28	549	0	1	0
656	2	12	82	0	28	549	0	1	1
657	1	2	50	0	28	549	0	1	0
657	2	2	50	0	28	549	0	1	1
658	1	14	1	0	28	549	0	1	0
658	2	14	1	0	28	549	0	1	1
659	1	1	87	0	28	549	0	1	0
659	2	1	87	0	28	549	0	1	1
660	1	11	58	0	28	549	0	1	0
660	2	11	58	0	28	549	0	1	1
661	1	15	12	0	28	549	0	1	0
661	2	15	12	0	28	549	0	1	1
662	1	6	91	0	28	549	0	1	0
662	2	6	91	0	28	549	0	1	1
663	1	10	63	0	28	549	0	1	0
663	2	10	63	0	28	549	0	1	1
664	1	5	20	0	28	549	0	1	0
664	2	5	20	0	28	549	0	1	1
665	1	13	94	0	28	549	0	1	0
665	2	13	94	0	28	549	0	1	1
666	1	3	96	0	28	549	0	1	0
666	2	3	96	0	28	549	0	1	1
667	1	8	71	0	28	549	0	1	0
667	2	8	71	0	28	549	0	1	1
668	1	7	29	0	28	549	0	1	0
668	2	7	29	0	28	549	0	1	1
669	1	4	78	0	28	549	0	1	0
669	2	4	78	0	28	549	0	1	1
670	1	9	39	0	28	549	0	1	0
670	2	9	39	0	28	549	0	1	1
671	1	12	82	0	28	549	0	1	0
671	2	12	82	0	28	549	0	1	1
672	1	2	50	0	28	549	0	1	0
672	2	2	50	0	28	549	0	1	1
673	1	14	1	0	28	549	0	1	0
673	2	14	1	0	28	549	0	1	1
674	1	1	87	0	28	549	0	1	0
674	2	1	87	0	28	549	0	1	1
675	1	11	58	0	28	549	0	1	0
675	2	11	58	0	28	549	0	1	1
676	1	15	12	0	28	549	0	1	0
676	2	15	12	0	28	549	0	1	1
677	1	6	91	0	28	549	0	1	0
677	2	6	91	0	28	549	0	1	1
678	1	10	63	0	28	549	0	1	0
678	2	10	63	0	28	549	0	1	1
679	1	5	20	0	28	549	0	1	0
679	2	5	20	0	28	549	0	1	1
680	1	13	94	0	28	549	0	1	0
680	2	13	94	0	28	549	0	1	1
681	1	3	96	0	28	549	0	1	0
681	2	3	96	0	28	549	0	1	1
682	1	8	71	0	28	549	0	1	0
682	2	8	71	0	28	549	0	1	1
683	1	7	29	0	28	549	0	1	0
683	2	7	29	0	28	549	0	1	1
684	1	4	78	0	28	549	0	1	0
684	2	4	78	0	28	549	0	1	1
685	1	9	39	0	28	549	0	1	0
685	2	9	39	0	28	549	0	1	1
686	1	12	82	0	28	549	0	1	0
686	2	12	82	0	28	549	0	1	1
687	1	2	50	0	28	549	0	1	0
687	2	2	50	0	28	549	0	1	1
688	1	14	1	0	28	549	0	1	0
688	2	14	1	0	28	549	0	1	1
689	1	1	87	0	28	549	0	1	0
689	2	1	87	0	28	549	0	1	1
690	1	11	58	0	28	549	0	1	0
690	2	11	58	0	28	549	0	1	1
691	1	15	12	0	28	549	0	1	0
691	2	15	12	0	28	549	0	1	1
692	1	6	91	0	28	549	0	1	0
692	2	6	91	0	28	549	0	1	1
693	1	10	63	0	28	549	0	1	0
693	2	10	63	0	28	549	0	1	1
694	1	5	20	0	28	549	0	1	0
694	2	5	20	0	28	549	0	1	1
695	1	13	94	0	28	549	0	1	0
695	2	13	94	0	28	549	0	1	1
696	1	3	96	0	28	549	0	1	0
696	2	3	96	0	28	549	0	1	1
697	1	8	71	0	28	549	0	1	0
697	2	8	71	0	28	549	0	1	1
698	1	7	29	0	28	549	0	1	0
698	2	7	29	0	28	549	0	1	1
699	1	4	78	0	28	549	0	1	0
699	2	4	78	0	28	549	0	1	1
700	1	9	39	0	28	549	0	1	0
700	2	9	39	0	28	549	0	1	1
701	1	12	82	0	28	549	0	1	0
701	2	12	82	0	28	549	0	1	1
702	1	2	50	0	28	549	0	1	0
702	2	2	50	0	28	549	0	1	1
703	1	14	1	0	28	549	0	1	0
703	2	14	1	0	28	549	0	1	1
704	1	1	87	0	28	549	0	1	0
704	2	1	87	0	28	549	0	1	1
705	1	11	58	0	28	549	0	1	0
705	2	11	58	0	28	549	0	1	1
706	1	15	12	0	28	549	0	1	0
706	2	15	12	0	28	549	0	1	1
707	1	6	91	0	28	549	0	1	0
707	2	6	91	0	28	549	0	1	1
708	1	10	63	0	28	549	0	1	0
708	2	10	63	0	28	549	0	1	1
709	1	5	20	0	28	549	0	1	0
709	2	5	20	0	28	549	0	1	1
710	1	13	94	0	28	549	0	1	0
710	2	13	94	0	28	549	0	1	1
711	1	3	96	0	28	549	0	1	0
711	2	3	96	0	28	549	0	1	1
712	1	8	71	0	28	549	0	1	0
712	2	8	71	0	28	549	0	1	1
713	1	7	29	0	28	549	0	1	0
713	2	7	29	0	28	549	0	1	1
714	1	4	78	0	28	549	0	1	0
714	2	4	78	0	28	549	0	1	1
715	1	9	39	0	28	549	0	1	0
715	2	9	39	0	28	549	0	1	1
716	1	12	82	0	28	549	0	1	0
716	2	12	82	0	28	549	0	1	1
717	1	2	50	0	28	549	0	1	0
717	2	2	50	0	28	549	0	1	1
718	1	14	1	0	28	549	0	1	0
718	2	14	1	0	28	549	0	1	1
719	1	1	87	0	28	549	0	1	0
719	2	1	87	0	28	549	0	1	1
